game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,high_danger_within_four,event_successful,x_coord,y_coord,distance_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,199,5 on 4,8,3,Sarah Nurse,Play,,0,t,57,42,46.00271731,Direct,Jocelyne Larocque,51,57,42.5470328,,,,2201,Stefanie Wetli,Defense,19.84136908,46.7288437,,,35.3444991,37.09519091,Sarah Forster,Defense,21.35660143,37.81170677,Keely Moy,Center,38.92045922,45.21749442,Saskia Maurer,Goalie,10.56217106,40.74338607,Sarah Nurse,Center,60.48315785,39.08541007,Jocelyne Larocque,Defense,29.35941785,40.5354274,Melodie Daoust,Center,55.70861803,57.04620492,Claire Thompson,Defense,62.36935845,24.14932374,Natalie Spooner,Center,8.99605133,35.58649423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,192,5 on 4,8,3,Jocelyne Larocque,Play,,0,t,51,7,53.48130514,Direct,Claire Thompson,69,26,60.30132669,,,,2208,Stefanie Wetli,Defense,16.54652682,40.37792601,,,44.56030951,24.30818163,Sarah Forster,Defense,26.41228711,26.16370289,Keely Moy,Center,32.41145148,41.11921744,Saskia Maurer,Goalie,11.19248979,38.9984683,Sarah Nurse,Center,43.64085187,33.10558996,Melodie Daoust,Center,60.80356324,12.8439454,Jocelyne Larocque,Defense,51.19148846,60.49242165,Claire Thompson,Defense,70.16908373,31.16464754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,191,5 on 4,8,3,Claire Thompson,Play,,0,t,67,25,58.67069115,Direct,Jocelyne Larocque,55,68,50.85518656,,,,2209,Stefanie Wetli,Defense,18.07915309,41.95557714,,,44.02850516,31.73694562,Sarah Forster,Defense,25.89539574,30.99720059,Keely Moy,Center,33.57470112,43.12002549,Saskia Maurer,Goalie,12.16291332,39.77131934,Sarah Nurse,Center,43.74781072,38.15710419,Melodie Daoust,Center,69.50558167,18.96437126,Jocelyne Larocque,Defense,48.49115458,64.64816239,Claire Thompson,Defense,67.21811705,28.86542446,Natalie Spooner,Center,14.23659472,26.09512635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,189,5 on 4,8,3,Jocelyne Larocque,Play,,0,t,40,67,37.96379855,Direct,Melodie Daoust,42,21,37.72598574,,,,2211,Stefanie Wetli,Defense,17.32938845,49.26262328,,,32.73852117,40.31696817,Sarah Forster,Defense,17.15590512,40.21736958,Keely Moy,Center,29.23236838,54.50515826,Saskia Maurer,Goalie,11.11340702,42.66831291,Sarah Nurse,Center,32.36228339,44.37287767,Melodie Daoust,Center,51.10582929,22.9502847,Jocelyne Larocque,Defense,32.03410318,66.44367935,Natalie Spooner,Center,14.62597521,41.06851381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,187,5 on 4,8,3,Melodie Daoust,Play,,0,f,36,23,31.70567772,Direct,Natalie Spooner,20,43,,,,,2213,Stefanie Wetli,Defense,19.75623563,42.09777993,,,30.64964167,33.81895974,Sarah Forster,Defense,27.15793416,30.60643323,Keely Moy,Center,28.37557455,46.90826869,Saskia Maurer,Goalie,14.91736158,39.28020296,Sarah Nurse,Center,31.7230798,42.81822619,Melodie Daoust,Center,37.38623684,24.51295661,Jocelyne Larocque,Defense,27.47491666,61.88826029,Natalie Spooner,Center,19.18062311,41.7041282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,185,5 on 4,8,3,Sarah Nurse,Puck Recovery,,0,t,43,36,32.65348373,,,,,,,,,2215,,,33.11674415,34.42216467,Sarah Forster,Defense,31.1840215,28.93460166,Keely Moy,Center,28.01006982,39.29777507,Saskia Maurer,Goalie,12.48584247,39.84739736,Stefanie Wetli,Defense,17.3491793,41.8331252,Melodie Daoust,Center,31.11143878,24.07221243,Natalie Spooner,Center,23.84264159,32.54079397,Jocelyne Larocque,Defense,27.10274834,51.3235812,Sarah Nurse,Center,38.67091605,36.6408828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,185,5 on 4,8,3,Sarah Nurse,Shot,0,0,f,43,36,32.65348373,Snapshot,,,,,Blocked,t,f,2215,,,33.11674415,34.42216467,Sarah Forster,Defense,31.1840215,28.93460166,Keely Moy,Center,28.01006982,39.29777507,Saskia Maurer,Goalie,12.48584247,39.84739736,Stefanie Wetli,Defense,17.3491793,41.8331252,Melodie Daoust,Center,31.11143878,24.07221243,Natalie Spooner,Center,23.84264159,32.54079397,Jocelyne Larocque,Defense,27.10274834,51.3235812,Sarah Nurse,Center,38.67091605,36.6408828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,182,5 on 4,8,3,Natalie Spooner,Puck Recovery,,0,t,0,25,20.67002661,,,,,,,,,2218,,,31.37799536,32.86056195,Sarah Forster,Defense,1.610494695,22.4286438,Keely Moy,Center,24.88359472,45.13462906,Saskia Maurer,Goalie,12.67961032,40.60667269,Stefanie Wetli,Defense,17.56240323,43.74403119,Melodie Daoust,Center,25.39502135,10.50479259,Sarah Nurse,Center,33.25366303,22.46621447,Natalie Spooner,Center,-0.351730694,23.12653232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,182,5 on 4,8,3,Natalie Spooner,Play,,0,t,0,25,20.67002661,Indirect,Melodie Daoust,20,3,40.5123438,,,,2218,,,31.37799536,32.86056195,Sarah Forster,Defense,1.610494695,22.4286438,Keely Moy,Center,24.88359472,45.13462906,Saskia Maurer,Goalie,12.67961032,40.60667269,Stefanie Wetli,Defense,17.56240323,43.74403119,Melodie Daoust,Center,25.39502135,10.50479259,Sarah Nurse,Center,33.25366303,22.46621447,Natalie Spooner,Center,-0.351730694,23.12653232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,180,5 on 4,8,3,Melodie Daoust,Play,,0,t,20,3,40.5123438,Indirect,Claire Thompson,67,1,69.70114777,,,,2220,,,32.11137229,10.78414518,Saskia Maurer,Goalie,12.86158729,39.54491389,Stefanie Wetli,Defense,20.32488978,40.93477731,Keely Moy,Center,29.64656973,42.64357515,Sarah Forster,Defense,14.59513789,20.06540238,Melodie Daoust,Center,25.66372198,8.664123588,Sarah Nurse,Center,32.87159054,20.19828929,Natalie Spooner,Center,-0.086883217,23.23167483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,176,5 on 4,8,3,Claire Thompson,Play,,0,t,67,44,56.02008568,Direct,Melodie Daoust,61,24,53.31275645,,,,2224,,,47.10822069,39.2487167,Saskia Maurer,Goalie,10.27500129,40.14243966,Stefanie Wetli,Defense,15.87927451,40.81943152,Sarah Forster,Defense,24.23356074,33.28604862,Keely Moy,Center,30.73156239,43.4486993,Melodie Daoust,Center,66.41637014,17.17545726,Sarah Nurse,Center,35.04790287,38.58320507,Claire Thompson,Defense,66.85860964,42.62767316,Jocelyne Larocque,Defense,43.37608641,61.62034091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,174,5 on 4,8,3,Melodie Daoust,Play,,0,t,41,23,35.78058133,Direct,Claire Thompson,58,40,47.0664424,,,,2226,,,37.14753128,37.59839781,Saskia Maurer,Goalie,13.56003341,39.24922856,Stefanie Wetli,Defense,18.00279943,42.54237673,Sarah Forster,Defense,32.75372545,30.24247318,Keely Moy,Center,26.40734257,46.09267521,Melodie Daoust,Center,46.62668693,23.29944025,Sarah Nurse,Center,23.97319411,38.11582761,Jocelyne Larocque,Defense,21.65270743,52.4851943,Natalie Spooner,Center,9.306118525,30.18715375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,172,5 on 4,8,3,Claire Thompson,Shot,,0,f,52,36,41.51204644,Snapshot,,,,,On Net,t,f,2228,,,45.66063698,36.39826185,Saskia Maurer,Goalie,15.55568396,39.84728532,Stefanie Wetli,Defense,21.80197946,41.10836624,Sarah Forster,Defense,28.9815411,35.16101112,Keely Moy,Center,19.80107898,49.09300006,Melodie Daoust,Center,26.45002275,25.40874504,Sarah Nurse,Center,26.59942711,41.96751488,Jocelyne Larocque,Defense,31.00969171,46.4510491,Natalie Spooner,Center,15.89282553,36.88024483,Claire Thompson,Defense,55.02674245,35.86179261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,170,5 on 4,8,3,Jocelyne Larocque,Puck Recovery,,0,t,40,70,39.96561022,,,,,,,,,2230,,,37.80069347,37.22679544,Saskia Maurer,Goalie,15.05775311,43.10143957,Stefanie Wetli,Defense,17.6939199,45.66475829,Sarah Forster,Defense,20.63044284,39.30619936,Keely Moy,Center,19.40570029,49.96412063,Melodie Daoust,Center,17.98185616,39.27274796,Sarah Nurse,Center,42.74058709,41.72131629,Natalie Spooner,Center,19.04349108,42.7299106,Jocelyne Larocque,Defense,42.56372345,66.83117985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,166,5 on 4,8,3,Jocelyne Larocque,Play,,0,t,46,34,36.01735693,Direct,Sarah Nurse,46,55,37.16517187,,,,2234,,,36.30502722,40.81399299,Stefanie Wetli,Defense,21.22308738,45.84613314,Keely Moy,Center,27.03941618,43.98469268,Sarah Forster,Defense,18.55776856,40.36674432,Saskia Maurer,Goalie,14.28547772,39.69451303,Sarah Nurse,Center,38.51385005,50.01374272,Jocelyne Larocque,Defense,50.42569872,37.06444324,Natalie Spooner,Center,16.00695183,40.79245122,Melodie Daoust,Center,6.844675758,47.16094518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,164,5 on 4,8,3,Sarah Nurse,Play,,0,t,46,57,37.88469348,Indirect,Melodie Daoust,8,58,15.7876534,,,,2236,,,29.10177455,35.96296639,Stefanie Wetli,Defense,21.52541916,46.78695333,Keely Moy,Center,33.38756741,50.40880823,Sarah Forster,Defense,18.99992046,40.70167002,Saskia Maurer,Goalie,13.01129723,41.82702107,Sarah Nurse,Center,42.08429465,57.47799979,Jocelyne Larocque,Defense,25.39344829,27.19804202,Natalie Spooner,Center,15.80692762,43.25309907,Melodie Daoust,Center,7.931673243,47.30125836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,159,5 on 4,8,3,Melodie Daoust,Play,,0,t,54,80,57.05479822,Direct,Erin Ambrose,68,41,57.01973343,,,,2241,,,33.32080213,42.01087321,Keely Moy,Center,34.91192568,56.55018304,Saskia Maurer,Goalie,14.77890826,42.81364893,Stefanie Wetli,Defense,24.745857,58.09958009,Sarah Forster,Defense,18.771232,41.56926922,Natalie Spooner,Center,22.08457805,40.75701051,Melodie Daoust,Center,41.31180999,71.6939549,Sarah Nurse,Center,16.0748743,68.65434837,Erin Ambrose,Defense,68.07211691,43.84999133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,155,5 on 4,8,3,Erin Ambrose,Play,,0,t,69,50,58.48290348,Direct,Melodie Daoust,57,23,49.96248593,,,,2245,,,47.54319019,43.6142644,Keely Moy,Center,31.0042757,50.60598048,Stefanie Wetli,Defense,20.70774589,44.85045277,Sarah Forster,Defense,28.37828569,34.77454848,Saskia Maurer,Goalie,12.79643443,42.25294076,Natalie Spooner,Center,23.67082538,43.31310923,Melodie Daoust,Center,61.08790829,32.45454939,Sarah Nurse,Center,53.42552501,82.0254797,Erin Ambrose,Defense,68.98668073,47.52453607,Rebecca Johnston,Center,46.29845669,70.10021411,,,,,Jocelyne Larocque,Defense,42.2001162,14.21982884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,153,5 on 4,8,3,Melodie Daoust,Shot,0,0,f,26,19,27.87920372,Snapshot,,,,,On Net,t,f,2247,,,39.45913123,39.3897902,Keely Moy,Center,28.35617061,46.8402161,Sarah Forster,Defense,31.40798919,28.21970134,Saskia Maurer,Goalie,13.23937145,39.40177291,Stefanie Wetli,Defense,19.05083781,38.40330767,Natalie Spooner,Center,16.58228372,39.04934719,Melodie Daoust,Center,37.60653379,19.71024802,Rebecca Johnston,Center,42.2048609,47.24540648,Jocelyne Larocque,Defense,63.65959275,22.09147205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,151,5 on 4,8,3,Natalie Spooner,Puck Recovery,,0,t,3,38,9.178779875,,,,,,,,,2249,Keely Moy,Center,18.29013292,42.01411939,Sarah Forster,Defense,15.04458782,32.25035472,Saskia Maurer,Goalie,14.13685875,39.19468627,Stefanie Wetli,Defense,14.97002091,38.30251175,,,30.45689825,37.81280355,Natalie Spooner,Center,8.657815101,36.41783834,Rebecca Johnston,Center,32.41818587,31.25109735,Melodie Daoust,Center,11.33494309,25.67477979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,149,5 on 4,8,3,Natalie Spooner,Play,,0,t,5,58,16.62077014,Indirect,Sarah Fillier,70,84,72.13355668,,,,2251,Keely Moy,Center,15.67264707,51.66754796,Sarah Forster,Defense,7.963849871,38.12481058,Stefanie Wetli,Defense,14.35821364,46.25906742,Saskia Maurer,Goalie,13.65148785,41.38012881,,,25.38929105,40.10258729,Natalie Spooner,Center,3.683354422,52.75997628,Rebecca Johnston,Center,33.05725062,33.74671199,Melodie Daoust,Center,2.806666138,42.82493696,Erin Ambrose,Defense,51.15749538,29.9051652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,145,5 on 4,8,3,Sarah Fillier,Play,,0,t,50,65,45.02499306,Indirect,Erin Ambrose,55,3,59.12909605,,,,2255,Keely Moy,Center,37.42770536,54.90882633,Stefanie Wetli,Defense,23.87525315,51.57500107,,,31.66194304,40.14251749,Sarah Forster,Defense,21.70893537,42.46449982,Saskia Maurer,Goalie,11.40597547,41.7342315,Natalie Spooner,Center,51.77014948,76.22946036,Rebecca Johnston,Center,36.15609146,47.70676793,Melodie Daoust,Center,50.97218354,75.47671787,Erin Ambrose,Defense,63.16392527,26.85390971,Sarah Fillier,Center,47.59823551,62.07521269,,,,,,,63.91925358,77.46680695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,139,5 on 4,8,3,Erin Ambrose,Play,,0,t,65,51,54.66488818,Direct,Marie-Philip Poulin,58,4,60.75565817,,,,2261,Keely Moy,Center,31.11480925,45.38141894,Stefanie Wetli,Defense,20.88553863,42.67406414,,,49.45601057,45.59641906,Sarah Forster,Defense,27.31877715,34.71712386,Saskia Maurer,Goalie,12.76521438,40.96319511,Rebecca Johnston,Center,50.41846134,23.32669498,Erin Ambrose,Defense,64.39811802,48.58863561,Marie-Philip Poulin,Center,67.20239748,24.56150003,Brianne Jenner,Center,31.22351971,37.44877205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,136,5 on 4,8,3,Marie-Philip Poulin,Play,,0,t,35,13,38.02959374,Direct,Rebecca Johnston,52,23,45.40099118,,,,2264,Keely Moy,Center,37.88160334,34.37858836,Stefanie Wetli,Defense,19.81228814,38.6102424,,,32.32595643,42.97417669,Sarah Forster,Defense,30.00983717,26.33150519,Saskia Maurer,Goalie,11.60921656,38.94762094,Rebecca Johnston,Center,50.15862586,32.35110155,Marie-Philip Poulin,Center,39.4698959,13.21173019,Brianne Jenner,Center,28.99939017,38.61640028,Sarah Fillier,Center,7.080089239,32.12568991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,135,5 on 4,8,3,Rebecca Johnston,Shot,,0,f,52,23,45.40099118,Slapshot,,,,,Blocked,t,t,2265,Keely Moy,Center,39.00707899,31.04523164,Stefanie Wetli,Defense,20.28004025,38.57148028,,,28.3837898,40.04751949,Sarah Forster,Defense,24.60281546,26.38334896,Saskia Maurer,Goalie,12.15595817,39.30726987,Rebecca Johnston,Center,51.06025957,25.53630135,Marie-Philip Poulin,Center,27.58849885,17.18938411,Brianne Jenner,Center,28.52550417,37.41670255,Sarah Fillier,Center,6.085964443,32.74053367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,130,5 on 4,8,3,Ann-Renee Desbiens,Puck Recovery,,0,t,162,21,152.5229491,,,,,,,,,2270,,,100.6322428,36.29621188,,,,,,,,,,,,,,,,,Erin Ambrose,Defense,110.6225917,46.51272516,,,157.3896925,22.68404844,Ann-Renee Desbiens,Goalie,157.0697128,23.20467845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,130,5 on 4,8,3,Ann-Renee Desbiens,Play,,0,t,162,21,152.5229491,Direct,Marie-Philip Poulin,85,6,82.51212032,,,,2270,,,100.6322428,36.29621188,,,,,,,,,,,,,,,,,Erin Ambrose,Defense,110.6225917,46.51272516,,,157.3896925,22.68404844,Ann-Renee Desbiens,Goalie,157.0697128,23.20467845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,128,4 on 5,3,8,Marie-Philip Poulin,Zone Entry,,0,t,74,17,67.96506456,Carried,Sarah Forster,,,,,,,2272,,,82.08498204,19.50859256,Stefanie Wetli,Defense,64.2255845,36.41155558,Sarah Forster,Defense,65.84607379,20.21920204,Keely Moy,Center,108.3158383,76.00953948,,,114.0682205,73.45093157,Sarah Fillier,Center,87.22207432,24.39183234,Brianne Jenner,Center,78.08385397,47.32828153,Erin Ambrose,Defense,124.1436595,33.15924573,Marie-Philip Poulin,Center,77.47446705,18.41379721,Rebecca Johnston,Center,72.8671875,2.8359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,128,5 on 4,8,3,Marie-Philip Poulin,Play,,0,t,72,15,66.91225598,Direct,Rebecca Johnston,65,2,67.5,,,,2272,,,82.08498204,19.50859256,Stefanie Wetli,Defense,64.2255845,36.41155558,Sarah Forster,Defense,65.84607379,20.21920204,Keely Moy,Center,108.3158383,76.00953948,,,114.0682205,73.45093157,Sarah Fillier,Center,87.22207432,24.39183234,Brianne Jenner,Center,78.08385397,47.32828153,Erin Ambrose,Defense,124.1436595,33.15924573,Marie-Philip Poulin,Center,77.47446705,18.41379721,Rebecca Johnston,Center,72.8671875,2.8359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,125,5 on 4,8,3,Rebecca Johnston,Play,,0,t,65,2,67.5,Direct,Erin Ambrose,68,24,59.92703897,,,,2275,,,40.21769418,33.77321887,Sarah Forster,Defense,33.70417959,28.77117271,Stefanie Wetli,Defense,25.2847402,43.15401294,Saskia Maurer,Goalie,15.3076278,40.08085468,Noemi Ryhner,Center,62.4982119,49.1379251,Marie-Philip Poulin,Center,24.22307248,30.01048182,Sarah Fillier,Center,43.14246994,34.80083797,Brianne Jenner,Center,34.17703878,51.58533468,Rebecca Johnston,Center,48.83,14.1725,Erin Ambrose,Defense,69.16630972,27.24369352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,124,5 on 4,8,3,Erin Ambrose,Play,,0,t,60,20,53.91892061,Direct,Rebecca Johnston,30,18,31.004032,,,,2276,,,39.96760109,34.70670587,Sarah Forster,Defense,25.77116799,33.0394061,Stefanie Wetli,Defense,18.14247159,44.64019975,Saskia Maurer,Goalie,14.85120144,40.07647445,Noemi Ryhner,Center,50.13737898,46.45244582,Marie-Philip Poulin,Center,16.86104897,35.14143466,Sarah Fillier,Center,42.02987237,47.07934784,Brianne Jenner,Center,27.65830516,43.48699283,Erin Ambrose,Defense,62.24926672,26.71631685,Rebecca Johnston,Center,35.88277778,15.50722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,120,5 on 4,8,3,Rebecca Johnston,Play,,0,t,9,60,17.61391495,Direct,Sarah Fillier,63,71,59.29797636,,,,2280,,,28.10214896,39.34984888,Sarah Forster,Defense,16.95126063,35.89371288,Stefanie Wetli,Defense,14.70794921,47.04629886,Saskia Maurer,Goalie,14.17731296,41.46977497,Noemi Ryhner,Center,28.03931972,48.98651014,Marie-Philip Poulin,Center,30.16834481,23.34792699,Brianne Jenner,Center,42.25059253,37.87798616,Rebecca Johnston,Center,7.830188679,53.68396226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,118,5 on 4,8,3,Sarah Fillier,Play,,0,t,65,60,56.76486589,Direct,Marie-Philip Poulin,58,22,51.27621281,,,,2282,,,34.12059047,40.65903206,Sarah Forster,Defense,20.57721686,42.40705073,Stefanie Wetli,Defense,22.59578358,54.44113966,Noemi Ryhner,Center,42.1374028,52.62873921,,,,,Marie-Philip Poulin,Center,49.52207259,17.68526889,Brianne Jenner,Center,42.20735709,47.67011904,Erin Ambrose,Defense,67.07706983,37.41237243,Sarah Fillier,Center,67.46604063,60.79409728,Rebecca Johnston,Center,28.22301136,76.73778409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,116,5 on 4,8,3,Marie-Philip Poulin,Play,,0,t,50,24,43.16537965,Direct,Erin Ambrose,69,41,58.01939331,,,,2284,,,40.10854796,33.4637112,Sarah Forster,Defense,21.59462176,38.79657921,Stefanie Wetli,Defense,23.64203894,45.2059631,Noemi Ryhner,Center,43.14386413,45.27812588,Saskia Maurer,Goalie,10.79608703,40.55275314,Marie-Philip Poulin,Center,50.71709801,27.07455201,Brianne Jenner,Center,22.73983873,42.84123216,Sarah Fillier,Center,54.40874516,64.6145177,Rebecca Johnston,Center,36.78735048,51.03145933,Erin Ambrose,Defense,68.38171474,45.96166242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,113,5 on 4,8,3,Erin Ambrose,Play,,0,t,66,73,62.89077834,Indirect,Marie-Philip Poulin,48,1,55.59901078,,,,2287,,,36.91088431,39.29275927,Stefanie Wetli,Defense,25.65099009,48.69146951,Noemi Ryhner,Center,58.73544422,58.29777743,,,,,,,,,Marie-Philip Poulin,Center,59.11988788,27.21777069,Erin Ambrose,Defense,67.57574891,61.28897097,Rebecca Johnston,Center,30.289,42.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,107,5 on 4,8,3,Marie-Philip Poulin,Play,,0,t,19,3,40.30198506,Direct,Brianne Jenner,7,27,16.00781059,,,,2293,Stefanie Wetli,Defense,20.12961853,38.36751623,Sarah Forster,Defense,23.6489872,21.44586026,Saskia Maurer,Goalie,12.15570971,39.34651338,,,37.75377861,26.33344888,Noemi Ryhner,Center,32.3694768,38.56625139,Brianne Jenner,Center,9.139415035,25.59515708,Marie-Philip Poulin,Center,25.15687508,11.07758248,Rebecca Johnston,Center,34.39577068,23.96428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,106,5 on 4,8,3,Brianne Jenner,Shot,0,0,f,5,32,12.09338662,Snapshot,,,,,Missed,f,f,2294,Stefanie Wetli,Defense,18.7891428,37.59791942,Sarah Forster,Defense,16.92002466,23.1252397,Saskia Maurer,Goalie,12.59474956,39.77790525,,,34.4096416,27.78434901,Noemi Ryhner,Center,29.69228451,39.03258273,Brianne Jenner,Center,7.262916324,31.80249316,Marie-Philip Poulin,Center,10.91668016,13.1692959,Rebecca Johnston,Center,28.40789474,29.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
